"id","time","out","outeq","state","state_index","spp_index"
"37",25.3,88.6028756154714,1,797.425880539242,1,0
"37",25.3,88.6028756154714,1,537.058602651748,2,0
"38",24,27.8833820634924,1,0,0,0
"38",24,27.8833820634924,1,250.950438571431,1,0
"38",24,27.8833820634924,1,215.120836882717,2,0
"38",24.2,49.5248635511217,1,0,0,0
"38",24.2,49.5248635511217,1,445.723771960095,1,0
"38",24.2,49.5248635511217,1,217.63287461329,2,0
"38",24.3,71.0047898552247,1,0,0,0
"38",24.3,71.0047898552247,1,639.043108697022,1,0
"38",24.3,71.0047898552247,1,222.202958917585,2,0
"38",24.5,112.660763977238,1,0,0,0
"38",24.5,112.660763977238,1,1013.94687579514,1,0
"38",24.5,112.660763977238,1,240.861022741257,2,0
"38",25,189.484936372648,1,0,0,0
"38",25,189.484936372648,1,1705.36442735383,1,0
"38",25,189.484936372648,1,324.062885664534,2,0
"38",25.1,208.283708210279,1,0,0,0
"38",25.1,208.283708210279,1,1874.55337389251,1,0
"38",25.1,208.283708210279,1,347.911986531194,2,0
"38",25.7,208.909177063798,1,0,0,0
"38",25.7,208.909177063798,1,1880.18259357419,1,0
"38",25.7,208.909177063798,1,496.599225084128,2,0
"38",25.7,208.909177063798,1,0,0,0
"38",25.7,208.909177063798,1,1880.18259357419,1,0
"38",25.7,208.909177063798,1,496.599225084128,2,0
"38",30,138.31806895544,1,0,0,0
"38",30,138.31806895544,1,1244.86262059896,1,0
"38",30,138.31806895544,1,883.358612185906,2,0
"38",30.3,136.15616819969,1,0,0,0
"38",30.3,136.15616819969,1,1225.40551379721,1,0
"38",30.3,136.15616819969,1,888.407370486747,2,0
"38",30.5,134.808726878048,1,0,0,0
"38",30.5,134.808726878048,1,1213.27854190244,1,0
"38",30.5,134.808726878048,1,891.050985466827,2,0
"38",31.2,130.596188162139,1,0,0,0
"38",31.2,130.596188162139,1,1175.36569345925,1,0
"38",31.2,130.596188162139,1,896.466562865013,2,0
"39",24.75,38.4280435878291,1,0,0,0
"39",24.75,38.4280435878291,1,345.852392290462,1,0
"39",24.75,38.4280435878291,1,296.480353426105,2,0
"39",26.2,101.901194386174,1,0,0,0
"39",26.2,101.901194386174,1,917.110749475562,1,0
"39",26.2,101.901194386174,1,382.525504782713,2,0
"39",30.5,74.0856270816154,1,0,0,0
"39",30.5,74.0856270816154,1,666.770643734538,1,0
"39",30.5,74.0856270816154,1,505.068385634433,2,0
"4",14.5,47.7219692293984,1,0,0,0
"4",14.5,47.7219692293984,1,429.497723064585,1,0
"4",14.5,47.7219692293984,1,366.681031794116,2,0
"4",18.1,92.2448514048423,1,0,0,0
"4",18.1,92.2448514048423,1,830.20366264358,1,0
"4",18.1,92.2448514048423,1,544.009851823586,2,0
"4",19.8,84.0055105553079,1,0,0,0
"4",19.8,84.0055105553079,1,756.049594997771,1,0
"4",19.8,84.0055105553079,1,565.923103252142,2,0
"40",25.25,38.0275982798858,1,0,0,0
"40",25.25,38.0275982798858,1,342.248384518972,1,0
"40",25.25,38.0275982798858,1,293.394554391563,2,0
"40",26.4,104.133168020086,1,0,0,0
"40",26.4,104.133168020086,1,937.198512180772,1,0
"40",26.4,104.133168020086,1,364.439801029568,2,0
"40",26.75,99.8019618579081,1,0,0,0
"40",26.75,99.8019618579081,1,898.217656721173,1,0
"40",26.75,99.8019618579081,1,390.935320463854,2,0
"40",28.1,150.865877781574,1,0,0,0
"40",28.1,150.865877781574,1,1357.79290003417,1,0
"40",28.1,150.865877781574,1,561.642594117256,2,0
